published_date,Date,title,link
2017-04-25T07:00:00+00:00,4/25/2017,Apple shows off Dubai store with massive 186-f...,https://appleinsider.com/articles/17/04/25/app...
2017-04-25T07:00:00+00:00,4/25/2017,Apple sees its redesigned retail stores as com...,https://www.engadget.com/2017-04-25-apple-stor...
2017-04-25T07:00:00+00:00,4/25/2017,Apple Stores will look totally different in Ma...,https://www.cnbc.com/2017/04/25/angela-ahrendt...
2017-04-27T07:00:00+00:00,4/27/2017,Apple's confusing method of device authorizati...,https://www.macworld.com/article/229954/apples...
2017-04-27T07:00:00+00:00,4/27/2017,"Report: Apple Music revamp planned for iOS 11,...",https://techcrunch.com/2017/04/27/report-apple...
2017-04-27T07:00:00+00:00,4/27/2017,Apple patent hints at one day charging your ph...,https://www.theverge.com/circuitbreaker/2017/4...
2017-04-27T07:00:00+00:00,4/27/2017,"As Chromebook sales soar in schools, Apple and...",https://techcrunch.com/2017/04/27/as-chromeboo...
2017-04-27T07:00:00+00:00,4/27/2017,"Google adds iTunes, Apple Music shortcuts & mo...",https://appleinsider.com/articles/17/04/27/goo...
2017-04-27T07:00:00+00:00,4/27/2017,A very false narrative: Microsoft Surface vs A...,https://appleinsider.com/articles/17/04/27/a-v...
2017-04-28T07:00:00+00:00,4/28/2017,Repair Period for First-Gen Apple Watches With...,https://www.macrumors.com/2017/04/28/original-...
2017-04-28T07:00:00+00:00,4/28/2017,"Sheeple is now in the dictionary, and Apple ...",https://www.theverge.com/tldr/2017/4/28/154738...
2017-04-28T07:00:00+00:00,4/28/2017,Apple Proves That This Is The Single Greatest ...,https://www.inc.com/thomas-koulopoulos/apple-p...
2017-05-01T07:00:00+00:00,5/1/2017,Here’s why people keep buying Apple products -...,https://www.cnbc.com/2017/05/01/why-people-kee...
2017-05-01T07:00:00+00:00,5/1/2017,"Major apps abandoning Apple Watch, including G...",https://appleinsider.com/articles/17/05/01/maj...
2017-05-01T07:00:00+00:00,5/1/2017,Google and Amazon killed their Apple Watch app...,https://www.theverge.com/2017/5/1/15509148/app...
2017-05-01T07:00:00+00:00,5/1/2017,"The Last Wild Apple Forests – Almaty, Kazakhst...",https://www.atlasobscura.com/places/the-last-w...
2017-05-01T07:00:00+00:00,5/1/2017,Apple's Last Plastic MacBook Now Considered Ob...,https://www.macrumors.com/2017/05/01/2010-macb...
2017-05-02T07:00:00+00:00,5/2/2017,Apple Reports Second Quarter Results - Apple,https://www.apple.com/newsroom/2017/05/apple-r...
2017-05-02T07:00:00+00:00,5/2/2017,Apple iPhone sales slip on next-iPhone hype - ...,https://www.usatoday.com/story/tech/2017/05/02...
2017-05-02T07:00:00+00:00,5/2/2017,Customers Waiting on New iPhones Crimp Apple’s...,https://www.nytimes.com/2017/05/02/technology/...
2017-05-02T07:00:00+00:00,5/2/2017,12+ useful but hard-to-find tips for using App...,https://www.computerworld.com/article/3193780/...
2017-05-02T07:00:00+00:00,5/2/2017,Apple is America’s richest company that isn’t ...,https://www.vox.com/new-money/2017/5/2/1550084...
2017-05-02T07:00:00+00:00,5/2/2017,Apple's cash hoard swells to record $256.8 bil...,https://www.cnbc.com/2017/05/02/apples-cash-ho...
2017-05-02T07:00:00+00:00,5/2/2017,Apple sold fewer iPhones this quarter but made...,https://www.theverge.com/2017/5/2/15522686/app...
2017-05-02T07:00:00+00:00,5/2/2017,Tim Cook: Apple Watch is as Technically Comple...,https://www.inverse.com/article/31105-tim-cook...
2017-05-03T07:00:00+00:00,5/3/2017,"Apple's Revenue Drops as iPhone Sales Stall, B...",https://www.inc.com/business-insider/apple-ear...
2017-05-03T07:00:00+00:00,5/3/2017,iPhone slow down hints Apple’s transition has ...,https://www.computerworld.com/article/3194068/...
2017-05-03T07:00:00+00:00,5/3/2017,Apple's $250 Billion in Cash Has People Wonder...,https://www.inc.com/associated-press/apple-250...
2017-05-03T07:00:00+00:00,5/3/2017,US homebuilder Brookfield makes Apple HomeKit ...,https://appleinsider.com/articles/17/05/03/us-...
2017-05-03T07:00:00+00:00,5/3/2017,Apple started a $1 billion fund to create adva...,https://techcrunch.com/2017/05/03/apple-starte...
2017-05-03T07:00:00+00:00,5/3/2017,Apple Announces $1 Billion Fund to Create U.S....,https://www.nytimes.com/2017/05/03/technology/...
2017-05-03T07:00:00+00:00,5/3/2017,Tim Cook says Apple is investing $1 billion in...,https://www.theverge.com/2017/5/3/15537742/app...
2017-05-03T07:00:00+00:00,5/3/2017,Inventec allegedly tapped for Apple's rumored ...,https://appleinsider.com/articles/17/05/03/inv...
2017-05-04T07:00:00+00:00,5/4/2017,Apple: A Case Study in Why a Tax Holiday for O...,https://itep.org/apple-a-case-study-in-why-a-t...
2017-05-04T07:00:00+00:00,5/4/2017,"Apple releases new job creation numbers, says ...",https://techcrunch.com/2017/05/03/apple-releas...
2017-05-05T07:00:00+00:00,5/5/2017,The Fabulous Apple Cash Machine - The New York...,https://www.nytimes.com/2017/05/05/your-money/...
2017-05-07T07:00:00+00:00,5/7/2017,Apple can’t just make iPhones for ever. What’s...,https://www.theguardian.com/business/2017/may/...
2017-05-07T07:00:00+00:00,5/7/2017,Why Apple is expected to stick with Lightning ...,https://appleinsider.com/articles/17/05/07/why...
2017-05-08T07:00:00+00:00,5/8/2017,Apple offers first peek at plans to convert D....,https://www.washingtonpost.com/news/digger/wp/...
2017-05-08T07:00:00+00:00,5/8/2017,Apple reveals plans for D.C.’s Carnegie Librar...,https://9to5mac.com/2017/05/08/apple-store-d-c...
2017-05-08T07:00:00+00:00,5/8/2017,Apple reveals plans for future Washington D.C....,https://appleinsider.com/articles/17/05/08/app...
2017-05-08T07:00:00+00:00,5/8/2017,Apple clarifies commission cuts for iTunes aff...,https://www.theverge.com/2017/5/8/15577104/itu...
2017-05-09T07:00:00+00:00,5/9/2017,Apple begins inviting media to its June 5 WWDC...,https://appleinsider.com/articles/17/05/09/app...
2017-05-10T07:00:00+00:00,5/10/2017,Apple buys Finnish sleep tracking app maker Be...,https://www.reuters.com/article/us-beddit-m-a-...
2017-05-10T07:00:00+00:00,5/10/2017,Back in stock! Apple AirPods ready to ship wit...,https://appleinsider.com/articles/17/05/10/bac...
2017-05-10T07:00:00+00:00,5/10/2017,Apple acquires sleep-tracking hardware company...,https://www.theverge.com/2017/5/10/15604528/ap...
2017-05-10T07:00:00+00:00,5/10/2017,Apple Support app users can now schedule repai...,https://appleinsider.com/articles/17/05/10/app...
2017-05-10T07:00:00+00:00,5/10/2017,Apple announces $1 billion data center expansi...,https://www.usatoday.com/story/tech/2017/05/10...
2017-05-11T07:00:00+00:00,5/11/2017,"Apple to release iTunes on Windows Store, ensu...",https://appleinsider.com/articles/17/05/11/app...
2017-05-11T07:00:00+00:00,5/11/2017,Ukranian dev MacPaw is new host of 40-piece Ap...,https://appleinsider.com/articles/17/05/11/ukr...
2017-05-11T07:00:00+00:00,5/11/2017,Apple put together a bunch of bite-sized iPhon...,https://www.theverge.com/2017/5/11/15628272/ip...
2017-05-11T07:00:00+00:00,5/11/2017,Apple is bringing iTunes to the Windows Store ...,https://www.theverge.com/2017/5/11/15616594/ap...
2017-05-11T07:00:00+00:00,5/11/2017,App Store upgrades: It’s not that Apple can’t ...,https://www.macworld.com/article/230016/app-st...
2017-05-12T07:00:00+00:00,5/12/2017,US Apples and NAFTA - Farm Bureau News,https://www.fb.org/market-intel/u.s.-apples-an...
2017-05-12T07:00:00+00:00,5/12/2017,Here are 3 ways that Apple CEO Tim Cook is try...,https://www.cnbc.com/2017/05/11/apple-ceo-tim-...
2017-05-12T07:00:00+00:00,5/12/2017,Apple chooses the first recipient of its $1 bi...,https://www.cnbc.com/2017/05/12/apple-chooses-...
2017-05-12T22:06:42+00:00,5/12/2017,Forget Nations. Here's Proof That Apple Rules ...,https://futurism.com/forget-nations-heres-proo...
2017-05-13T07:00:00+00:00,5/13/2017,"Apple acquires AI company Lattice Data, a spec...",https://techcrunch.com/2017/05/13/apple-acquir...
2017-05-14T07:00:00+00:00,5/14/2017,"Editorial: When Apple is 2 years behind you, p...",https://appleinsider.com/articles/17/05/14/edi...
2017-05-15T07:00:00+00:00,5/15/2017,How to view your iPhone photos on all your App...,https://www.cnbc.com/2017/05/15/how-to-sync-ap...
2017-05-15T07:00:00+00:00,5/15/2017,Apple iOS 10.3.2 Is Now Available: What Is Inc...,https://www.forbes.com/sites/amitchowdhry/2017...
2017-05-15T07:00:00+00:00,5/15/2017,Apple to Deprecate 32-bit iOS Apps - TidBITS,https://tidbits.com/2017/05/15/apple-to-deprec...
2017-05-16T07:00:00+00:00,5/16/2017,Apple kicks off new in-store sessions with con...,https://www.cnet.com/tech/mobile/apple-kicks-o...
2017-05-16T07:00:00+00:00,5/16/2017,"Apple patented a pizza box, for pizzas - The V...",https://www.theverge.com/2017/5/16/15646154/ap...
2017-05-16T07:00:00+00:00,5/16/2017,Apple launches a new website for its expanded ...,https://techcrunch.com/2017/05/16/apple-launch...
2017-05-16T07:00:00+00:00,5/16/2017,Apple's Sal Soghoian announces 'Masters of Aut...,https://www.computerworld.com/article/3197002/...
2017-05-16T07:00:00+00:00,5/16/2017,That one time Apple patented a pizza box - The...,https://www.theguardian.com/technology/2017/ma...
2017-05-16T07:00:00+00:00,5/16/2017,Apple is shoring up Siri for its next generati...,https://techcrunch.com/2017/05/16/lattice-data...
2017-05-16T07:00:00+00:00,5/16/2017,Apple's New Campus Has Cutting-Edge Features T...,https://www.architecturaldigest.com/story/appl...
2017-05-17T07:00:00+00:00,5/17/2017,Apple has started assembling iPhones in India ...,https://www.theverge.com/2017/5/17/15651842/ap...
2017-05-17T07:00:00+00:00,5/17/2017,Qualcomm Is Suing iPhone Manufacturers In Back...,https://www.forbes.com/sites/aarontilley/2017/...
2017-05-17T07:00:00+00:00,5/17/2017,Steve Jobs wanted Jeff Goldblum to be 'voice o...,https://appleinsider.com/articles/17/05/17/ste...
2017-05-17T07:00:00+00:00,5/17/2017,Qualcomm sues iPhone manufacturers as Apple ba...,https://www.cnet.com/news/qualcomm-sues-iphone...
2017-05-18T07:00:00+00:00,5/18/2017,Apple wants its stores to be more than a place...,https://www.mercurynews.com/2017/05/18/apple-w...
2017-05-18T07:00:00+00:00,5/18/2017,Apple's iPhone scores 92% loyalty rate ahead o...,https://appleinsider.com/articles/17/05/18/app...
2017-05-18T07:00:00+00:00,5/18/2017,Why Apple (AAPL) thinks it can succeed at reta...,https://qz.com/986738/why-apple-aapl-thinks-it...
2017-05-19T07:00:00+00:00,5/19/2017,Apple may face backlash in China over demandin...,https://www.theverge.com/2017/5/19/15668052/ap...
2017-05-19T07:00:00+00:00,5/19/2017,We got one of Apple's patented round pizza box...,https://theoutline.com/post/1555/we-got-one-of...
2017-05-21T07:00:00+00:00,5/21/2017,“Today at Apple” launches worldwide - Apple,https://www.apple.com/newsroom/2017/05/today-a...
2017-05-22T07:00:00+00:00,5/22/2017,'Today at Apple' Launch Celebrated With Images...,https://www.macrumors.com/2017/05/22/today-at-...
2017-05-22T07:00:00+00:00,5/22/2017,Why Steve Wozniak waited in line overnight for...,https://www.businessinsider.com/steve-wozniak-...
2017-05-22T07:00:00+00:00,5/22/2017,New Apple ads & redone 'Switch' site sell Andr...,https://appleinsider.com/articles/17/05/22/new...
2017-05-22T07:00:00+00:00,5/22/2017,Apple Debuts Revamped 'Switch' Site to Lure An...,https://www.macrumors.com/2017/05/22/apple-deb...
2017-05-22T07:00:00+00:00,5/22/2017,Apple Launched a New Attack to Get Android Use...,https://www.businessinsider.com/apple-just-lau...
2017-05-23T07:00:00+00:00,5/23/2017,"Nokia and Apple sign agreement, settle all lit...",https://www.apple.com/newsroom/2017/05/nokia-a...
2017-05-23T07:00:00+00:00,5/23/2017,India offers tax concessions to Apple to expan...,https://www.reuters.com/article/us-india-apple...
2017-05-23T07:00:00+00:00,5/23/2017,Apple: We just got blitzed by US national secu...,https://www.cnet.com/news/privacy/apple-fbi-go...
2017-05-23T07:00:00+00:00,5/23/2017,Apple just revealed a declassified government ...,https://www.theverge.com/2017/5/23/15680640/ap...
2017-05-23T07:00:00+00:00,5/23/2017,Apple hires first VP of diversity - CNN.com,https://money.cnn.com/2017/05/23/technology/ap...
2017-05-24T07:00:00+00:00,5/24/2017,Apple launches app development curriculum for ...,https://www.apple.com/newsroom/2017/05/apple-l...
2017-05-24T07:00:00+00:00,5/24/2017,"Apple's biggest problem is China, where iPhone...",https://www.businessinsider.com/apple-sales-re...
2017-05-25T00:45:58+00:00,5/25/2017,Apple Leadership - Jeff Williams - Apple,https://www.apple.com/leadership/jeff-williams/
2017-05-25T07:00:00+00:00,5/25/2017,"Apple's first store in Southeast Asia is here,...",https://mashable.com/article/apple-singapore-s...
2017-05-26T07:00:00+00:00,5/26/2017,Apple reportedly developing a dedicated AI chi...,https://www.theverge.com/2017/5/26/15702248/ap...
2017-05-26T07:00:00+00:00,5/26/2017,Why Apple’s App Store is good business for you...,https://www.computerworld.com/article/3198625/...
2017-05-26T07:00:00+00:00,5/26/2017,Apple's new campus vs. Dave Eggers's 'The Circ...,https://archive.curbed.com/2017/5/26/15700828/...
2017-05-27T07:00:00+00:00,5/27/2017,Apple Orchard Road opens in Singapore - Apple,https://www.apple.com/newsroom/2017/05/apple-o...
2017-05-27T07:00:00+00:00,5/27/2017,Apple just launched its first store in Southea...,https://mashable.com/article/apple-store-launches
2017-05-27T07:00:00+00:00,5/27/2017,Apple opens first official store in Southeast ...,https://phys.org/news/2017-05-apple-southeast-...
2017-05-29T07:00:00+00:00,5/29/2017,Apple's Last 17-Inch MacBook Pro Set to Become...,https://www.macrumors.com/2017/05/29/apple-obs...
2017-05-29T07:00:00+00:00,5/29/2017,Apple's latest 'Switch' ads tout iPhone's secu...,https://appleinsider.com/articles/17/05/29/app...
2017-05-29T07:00:00+00:00,5/29/2017,Apple hires 8 year Qualcomm Engineering VP to ...,https://appleinsider.com/articles/17/05/29/app...
2017-05-30T07:00:00+00:00,5/30/2017,Carpool Karaoke: The Series debuts August 8 on...,https://www.apple.com/newsroom/2017/05/carpool...
2017-05-30T07:00:00+00:00,5/30/2017,Why CIOs must understand Apple’s Neural Engine...,https://www.computerworld.com/article/3198711/...
2017-05-30T07:00:00+00:00,5/30/2017,Is Apple really going to replace macOS with iO...,https://www.redsharknews.com/technology-comput...
2017-05-31T07:00:00+00:00,5/31/2017,Apple WWDC 2017: What to expect - CNET,https://www.cnet.com/tech/mobile/apple-wwdc-20...
2017-06-01T07:00:00+00:00,6/1/2017,Swift Playgrounds expands coding education to ...,https://www.apple.com/newsroom/2017/06/swift-p...
2017-06-01T07:00:00+00:00,6/1/2017,"Five years of Apple blunders, mistakes and mis...",https://www.zdnet.com/pictures/five-years-of-a...
2017-06-02T07:00:00+00:00,6/2/2017,Apple Paying Freelancers to Improve the Accura...,https://www.macrumors.com/2017/06/02/apple-map...
2017-06-02T07:00:00+00:00,6/2/2017,"Apple set to expand Siri, taking different rou...",https://www.reuters.com/article/us-apple-devel...
2017-06-02T07:00:00+00:00,6/2/2017,Here are Apple's child care benefits - The Out...,https://theoutline.com/post/1623/here-are-appl...
2017-06-04T07:00:00+00:00,6/4/2017,Apple ‘error 53’ sting operation caught staff ...,https://www.theguardian.com/technology/2017/ju...
2017-06-04T07:00:00+00:00,6/4/2017,WWDC 2017 keynote rumors: What to expect from ...,https://appleinsider.com/articles/17/06/04/wwd...
2017-06-05T07:00:00+00:00,6/5/2017,Apple unveils all-new App Store - Apple,https://www.apple.com/newsroom/2017/06/apple-u...
2017-06-05T07:00:00+00:00,6/5/2017,watchOS 4 brings more intelligence and fitness...,https://www.apple.com/newsroom/2017/06/watchos...
2017-06-05T07:00:00+00:00,6/5/2017,iOS 11 brings new features to iPhone and iPad ...,https://www.apple.com/newsroom/2017/06/ios-11-...
2017-06-05T07:00:00+00:00,6/5/2017,"iPad Pro, in 10.5-inch and 12.9-inch models, i...",https://www.apple.com/newsroom/2017/06/ipad-pr...
2017-06-05T07:00:00+00:00,6/5/2017,iMac receives major update featuring more powe...,https://www.apple.com/newsroom/2017/06/imac-re...
2017-06-05T07:00:00+00:00,6/5/2017,Highlights from WWDC 2017 - Apple,https://www.apple.com/newsroom/2017/06/highlig...
2017-06-05T07:00:00+00:00,6/5/2017,HomePod reinvents music in the home - Apple,https://www.apple.com/newsroom/2017/06/homepod...
2017-06-05T07:00:00+00:00,6/5/2017,"iMac Pro, the most powerful Mac ever, arrives ...",https://www.apple.com/newsroom/2017/06/imac-pr...
2017-06-05T07:00:00+00:00,6/5/2017,Here are the six big announcements Apple just ...,https://www.cnbc.com/2017/06/05/apple-wwdc-17-...
2017-06-05T07:00:00+00:00,6/5/2017,Apple's WWDC 2017: what to expect from the key...,https://www.theguardian.com/technology/2017/ju...
2017-06-05T07:00:00+00:00,6/5/2017,Apple enters the augmented reality fray with A...,https://techcrunch.com/2017/06/05/apple-enters...
2017-06-05T07:00:00+00:00,6/5/2017,Apple introduces a completely redesigned App S...,https://techcrunch.com/2017/06/05/apple-introd...
2017-06-05T07:00:00+00:00,6/5/2017,Leaked App Store entry suggests Apple will lau...,https://techcrunch.com/2017/06/05/leaked-app-s...
2017-06-05T07:00:00+00:00,6/5/2017,Live updates from Apple's developers conferenc...,https://finance.yahoo.com/news/live-updates-ap...
2017-06-05T07:00:00+00:00,6/5/2017,"Apple Drops 2TB iCloud Storage Price to $9.99,...",https://www.macrumors.com/2017/06/06/apple-upd...
2017-06-05T07:00:00+00:00,6/5/2017,WWDC 2017: Here's Everything Apple Announced -...,https://www.fastcompany.com/40427047/wwdc-2017...
2017-06-05T07:00:00+00:00,6/5/2017,Apple adds ad tracker blocker to desktop Safar...,https://techcrunch.com/2017/06/05/apple-adds-a...
2017-06-05T07:00:00+00:00,6/5/2017,The 8 biggest announcements from Apple WWDC 20...,https://www.theverge.com/2017/6/5/15722994/app...
2017-06-05T07:00:00+00:00,6/5/2017,Apple Providing Select Repair Shops With iPhon...,https://www.macrumors.com/2017/06/05/aasp-ipho...
2017-06-05T07:00:00+00:00,6/5/2017,Apple announces the HomePod - TechCrunch,https://techcrunch.com/2017/06/05/apple-announ...
2017-06-05T07:00:00+00:00,6/5/2017,Apple Announces New 'Files' App Coming With iO...,https://www.macrumors.com/2017/06/05/apple-new...
2017-06-05T07:00:00+00:00,6/5/2017,Apple unveils $349 HomePod to bring voice to h...,https://www.usatoday.com/story/tech/news/2017/...
2017-06-05T07:00:00+00:00,6/5/2017,Apple is basically a parody of itself - Mashable,https://mashable.com/article/wwdc-analysis
2017-06-06T07:00:00+00:00,6/6/2017,Exclusive: Apple makes iPhone screen fixes eas...,https://www.reuters.com/article/us-apple-repai...
2017-06-06T07:00:00+00:00,6/6/2017,Apple Needs to Reinvent Itself. It Just Might ...,https://www.nytimes.com/2017/06/06/technology/...
2017-06-06T07:00:00+00:00,6/6/2017,Apple iOS 11 Announcement: What Are The New Fe...,https://www.forbes.com/sites/amitchowdhry/2017...
2017-06-06T07:00:00+00:00,6/6/2017,How to Buy Everything Apple Announced at WWDC ...,https://www.pcmag.com/picks/how-to-buy-everyth...
2017-06-06T07:00:00+00:00,6/6/2017,Apple to Phase Out 32-Bit Mac Apps Starting in...,https://www.macrumors.com/2017/06/06/apple-to-...
2017-06-06T07:00:00+00:00,6/6/2017,Apple’s Business Chat will bring customer serv...,https://techcrunch.com/2017/06/06/apples-busin...
2017-06-06T07:00:00+00:00,6/6/2017,Why Apple’s HomePod won’t just collect dust on...,https://techcrunch.com/2017/06/06/why-apples-h...
2017-06-06T07:00:00+00:00,6/6/2017,Apple's new anti-tracking system will make Goo...,https://www.theverge.com/2017/6/6/15747300/app...
2017-06-07T07:00:00+00:00,6/7/2017,Apple Design Awards celebrate innovation and c...,https://www.apple.com/newsroom/2017/06/apple-d...
2017-06-07T07:00:00+00:00,6/7/2017,"With New Browser Tech, Apple Preserves Privacy...",https://www.eff.org/deeplinks/2017/06/with-new...
2017-06-07T07:00:00+00:00,6/7/2017,Apple squelches commitment critics with new iM...,https://www.computerworld.com/article/3199935/...
2017-06-07T07:00:00+00:00,6/7/2017,12 things Steve Jobs would hate about Apple to...,https://www.zdnet.com/pictures/12-things-steve...
2017-06-07T07:00:00+00:00,6/7/2017,How Apple's technology affects the smartphone ...,https://www.marketplace.org/2017/06/07/apple-c...
2017-06-08T07:00:00+00:00,6/8/2017,Apple's Concern With User Privacy Reportedly S...,https://www.macrumors.com/2017/06/08/apple-str...
2017-06-08T07:00:00+00:00,6/8/2017,New MacBook Pro and iMac Models Available Toda...,https://www.macrumors.com/2017/06/08/2017-macb...
2017-06-09T07:00:00+00:00,6/9/2017,20 Facts about Apple on the Apple II's 40th An...,https://www.entrepreneur.com/slideshow/295592
2017-06-09T07:00:00+00:00,6/9/2017,Apple Customer Data in China Was Sold Illegall...,https://www.nytimes.com/2017/06/09/business/ch...
2017-06-09T07:00:00+00:00,6/9/2017,Apple won't let apps annoy you with their own ...,https://www.theverge.com/2017/6/9/15768196/app...
2017-06-12T07:00:00+00:00,6/12/2017,How Apple's App Store turned into a scammer's ...,https://mashable.com/article/apple-app-store-s...
2017-06-13T07:00:00+00:00,6/13/2017,The secret origin story of the iPhone - The Verge,https://www.theverge.com/2017/6/13/15782200/on...
2017-06-13T07:00:00+00:00,6/13/2017,What Apple Thought the iPhone Might Look Like ...,https://www.theatlantic.com/technology/archive...
2017-06-14T07:00:00+00:00,6/14/2017,Apple is quietly working on turning your iPhon...,https://www.cnbc.com/2017/06/14/apple-iphone-m...
2017-06-14T07:00:00+00:00,6/14/2017,Apple's Plan To Dominate Silicon - Forbes,https://www.forbes.com/sites/patrickmoorhead/2...
2017-06-14T07:00:00+00:00,6/14/2017,"Tim Cook: Apple Isn't Falling Behind, It's Jus...",https://www.technologyreview.com/2017/06/14/45...
2017-06-15T07:00:00+00:00,6/15/2017,Tim Cook Credits Apple's Success to Two Basic ...,https://www.inc.com/kaitlyn-wang/apple-tim-coo...
2017-06-16T07:00:00+00:00,6/16/2017,Jamie Erlicht and Zack Van Amburg join Apple -...,https://www.apple.com/newsroom/2017/06/jamie-e...
2017-06-16T07:00:00+00:00,6/16/2017,"Apple is 'pervasive in the enterprise,' says I...",https://www.computerworld.com/article/3201009/...
2017-06-16T07:00:00+00:00,6/16/2017,Upcoming Apple Pay shopping event in San Franc...,https://appleinsider.com/articles/17/06/16/upc...
2017-06-18T07:00:00+00:00,6/18/2017,Life and death in Apple’s forbidden city - The...,https://www.theguardian.com/technology/2017/ju...
2017-06-19T07:00:00+00:00,6/19/2017,Apple Music quietly added a $99 annual subscri...,https://techcrunch.com/2017/06/19/apple-music-...
2017-06-20T07:00:00+00:00,6/20/2017,Apple announces Apple Camp and Kids Hour summe...,https://www.macworld.com/article/230194/apple-...
2017-06-20T07:00:00+00:00,6/20/2017,Leaked recording: Inside Apple's global war on...,https://theoutline.com/post/1766/leaked-record...
2017-06-20T07:00:00+00:00,6/20/2017,Apple started making iPad because Jobs 'hated'...,https://www.cnet.com/news/apple-iphone-ipad-fo...
2017-06-20T07:00:00+00:00,6/20/2017,Original Apple-1 computer built by Steve Jobs ...,https://mashable.com/article/working-apple-1-c...
2017-06-20T07:00:00+00:00,6/20/2017,Apple Adds Phobio as New Mac Trade-In Partner ...,https://www.macrumors.com/2017/06/20/apple-mac...
2017-06-20T07:00:00+00:00,6/20/2017,Apple's Obsession With Secrecy May Be A Self-F...,https://www.fastcompany.com/40433541/apples-ob...
2017-06-21T07:00:00+00:00,6/21/2017,"Apple began ""Project Purple"" because Steve Job...",https://appleinsider.com/articles/17/06/21/app...
2017-06-21T07:00:00+00:00,6/21/2017,"iPhone 10th anniversary: It changed the world,...",https://qz.com/1010740/iphone-10th-anniversary...
2017-06-21T07:00:00+00:00,6/21/2017,Apple still undecided on fingerprint tech for ...,https://appleinsider.com/articles/17/06/21/app...
2017-06-22T07:00:00+00:00,6/22/2017,First Taiwan Apple store to open on July 1 - A...,https://appleinsider.com/articles/17/06/22/fir...
2017-06-22T07:00:00+00:00,6/22/2017,Chicago's new Apple Store has a giant MacBook ...,https://www.theverge.com/2017/6/22/15857424/ch...
2017-06-22T07:00:00+00:00,6/22/2017,Chicago's New Apple Store Looks Like a Giant L...,https://www.dnainfo.com/chicago/20170622/downt...
2017-06-22T07:00:00+00:00,6/22/2017,Roof of Chicago's North Michigan Ave. Apple St...,https://appleinsider.com/articles/17/06/22/roo...
2017-06-22T07:00:00+00:00,6/22/2017,Apple cleaning hundreds of thousands of titles...,https://appleinsider.com/articles/17/06/21/app...
2017-06-23T07:00:00+00:00,6/23/2017,Timeline: How Apple is piecing together its se...,https://www.healthcareitnews.com/news/timeline...
2017-06-25T07:00:00+00:00,6/25/2017,The best Apple Music tricks and add-ons - Popu...,https://www.popsci.com/apple-music-tricks-and-...
2017-06-26T07:00:00+00:00,6/26/2017,How Apple's iPhone Changed These 5 Major Indus...,https://time.com/4832599/iphone-anniversary-in...
2017-06-26T07:00:00+00:00,6/26/2017,Apple's AR is closer to reality than Google's ...,https://www.theverge.com/2017/6/26/15872332/ap...
2017-06-26T07:00:00+00:00,6/26/2017,11 ways Apple’s iPhone changed the enterprise ...,https://www.computerworld.com/article/3203709/...
2017-06-27T07:00:00+00:00,6/27/2017,Wide Open West joins as 14th US TV provider fo...,https://appleinsider.com/articles/17/06/27/wid...
2017-06-28T07:00:00+00:00,6/28/2017,"Apple's iPhone turns 10, bumpy start forgotten...",https://www.reuters.com/article/us-apple-iphon...
2017-06-28T07:00:00+00:00,6/28/2017,Apple gets too much and too little credit for ...,https://www.theverge.com/2017/6/28/15885572/ap...
2017-06-28T07:00:00+00:00,6/28/2017,Is Apple Cool? 11 Teens Weigh In - VICE,https://www.vice.com/en/article/9k5app/is-appl...
2017-06-28T07:00:00+00:00,6/28/2017,"Apple Glasses will be bigger than the iPhone, ...",https://www.cnbc.com/2017/06/28/apple-glasses-...
2017-06-28T16:58:55+00:00,6/28/2017,What Does Apple’s HMD Patent Mean? - VR Fitnes...,https://www.vrfitnessinsider.com/apples-hmd-pa...
2017-06-29T07:00:00+00:00,6/29/2017,Apple's first store in Taiwan opens Saturday -...,https://www.apple.com/newsroom/2017/06/apples-...
2017-06-29T07:00:00+00:00,6/29/2017,They Can’t All Be iPhones: The Story of Apple’...,https://www.history.com/news/they-cant-all-be-...
2017-06-29T07:00:00+00:00,6/29/2017,iPhone 10th Anniversary: How Apple Changed The...,https://time.com/4837176/iphone-10th-anniversary/
2017-06-30T07:00:00+00:00,6/30/2017,Apple celebrates America's national parks this...,https://www.apple.com/newsroom/2017/06/apple-c...
2017-06-30T07:00:00+00:00,6/30/2017,Apple TV Search Now Supports Kids App Hopster ...,https://www.macrumors.com/2017/06/30/apple-tv-...
2017-06-30T07:00:00+00:00,6/30/2017,Apple Celebrates America's National Parks This...,https://www.macrumors.com/2017/06/30/apple-cel...
2017-07-01T07:00:00+00:00,7/1/2017,Apple Taipei 101 opens in Taiwan - Apple,https://www.apple.com/newsroom/2017/07/apple-t...
2017-07-01T07:00:00+00:00,7/1/2017,Apple prepares for the death of the iPhone - B...,https://www.businessinsider.com/apple-prepares...
2017-07-03T07:00:00+00:00,7/3/2017,How Apple's iPhone has changed the mobile indu...,https://www.itproportal.com/features/how-apple...
2017-07-04T07:00:00+00:00,7/4/2017,Apple said to be exploring face scanning techn...,https://techcrunch.com/2017/07/04/apple-said-t...
2017-07-04T07:00:00+00:00,7/4/2017,Apple Disrupts Silicon Valley With Another Eye...,https://www.nytimes.com/2017/07/04/realestate/...
2017-07-06T07:00:00+00:00,7/6/2017,Apple’s Home Sharing: Why is troubleshooting i...,https://www.macworld.com/article/230250/the-pr...
2017-07-06T07:00:00+00:00,7/6/2017,Why iOS May Start Charging Users to Read Apple...,https://www.inverse.com/article/33792-apple-ne...
